book_link,book_five_star,book_four_star,book_three_star,book_two_star,book_one_star,book_ranks,book_serie,book_gelezens,book_aanhetlezens,book_wiliklezens,book_favoriets,book_recensiess,book_genre,book_aantal_pagina,book_uitgeverij,book_eerste_editie,book_laaste_editi,book_isbn
https://www.hebban.nl/boek/het-mysterieuze-huis-op-de-heuvel-mikkie-lish,13,13,4,1,0,-1,[],31,0,22,1,15,"['Kind & Jeugd', 'Fictie 10-12 jaar', 'Fictie kinder- en jeugdboeken algemeen']",336,Unieboek | Het Spectrum,20 oktober 2020,30 oktober 2020,"['9789000374335', '9789000374342']"
https://www.hebban.nl/boek/hp-6-harry-potter-de-halfbloed-prins-jk-rowling,2017,905,288,10,8,2088,Harry Potter (6),5556,39,432,486,17,"['Kind & Jeugd', ', Young Adult', 'Fictie 13-15 jaar', 'Kinderboeken algemeen']",489,Manteau Jeugd,01 januari 2005,25 januari 2021,"['9789022320921', '9789022320938', '9789061697664']"
https://www.hebban.nl/boek/hieper-de-pipo-sam-loman,1,0,0,0,0,776,[],1,0,1,1,1,"['Kind & Jeugd', 'Prentenboeken (<6 jaar)']",32,Unieboek | Het Spectrum,04 juni 2021,04 juni 2021,9789000378395
https://www.hebban.nl/boek/beleef-het-bos-peter-wohlleben,0,0,0,0,0,-1,[],0,0,1,0,0,"['Natuur', 'Natuur populair algemeen']",255,Luitingh Sijthoff,03 juni 2021,03 juni 2021,9789024594801
https://www.hebban.nl/boek/als-een-boom-maria-gianferrari,0,1,0,0,0,-1,[],1,0,5,0,1,"['Kind & Jeugd', 'Prentenboeken (>6 jaar)']",48,Luitingh Sijthoff,22 juni 2021,22 juni 2021,9789024595648
https://www.hebban.nl/boek/het-grote-nederlandse-bierwandelboek-guido-derksen,0,0,0,0,0,-1,[],0,0,1,0,0,"['Reizen & Talen', 'Wandelgidsen']",332,ANWB,03 juni 2021,03 juni 2021,9789018047863
https://www.hebban.nl/boek/australie-louise-bostock-lang-2,0,0,0,0,0,-1,[],0,0,0,0,0,Reizen & Talen,588,Capitool,16 juni 2016,16 juni 2016,9789000341443
https://www.hebban.nl/boek/australie-capitool,0,0,0,0,0,-1,[],0,0,1,0,0,"['Reizen & Talen', 'Reisgidsen Australie en Nieuw-Zeeland']",588,Unieboek|Het Spectrum,10 juli 2015,10 juli 2015,9789000341443
https://www.hebban.nl/boek/capitool-californie-capitool,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Noord-Amerika']",632,Unieboek|Het Spectrum,16 mei 2015,16 mei 2015,"['9789000341535', '9789000341535', '9789000341535']"
https://www.hebban.nl/boek/capitool-china-capitool,0,0,0,0,0,-1,[],0,0,0,0,0,Reizen & Talen,672,Unieboek|Het Spectrum,18 januari 2016,18 januari 2016,9789000341580
https://www.hebban.nl/boek/china-donald-bedford,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Azie']",672,Unieboek | Het Spectrum,18 januari 2013,18 januari 2013,"['9789047517801', '9789041033840', '9789000341580']"
https://www.hebban.nl/boek/groot-brittannie-capitool,0,0,0,0,0,-1,[],0,1,0,0,0,Reizen & Talen,672,Unieboek|Het Spectrum,17 juni 2015,17 juni 2015,9789000341764
https://www.hebban.nl/boek/groot-brittannie-michael-leapman-2,0,0,0,0,0,-1,[],0,0,1,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",672,Capitool,29 mei 2015,29 mei 2015,"['9789000341764', '9789000341764']"
https://www.hebban.nl/boek/italie-capitool,0,0,0,0,0,-1,[],1,0,0,0,0,Reizen & Talen,672,Capitool,06 mei 2016,06 mei 2016,"['9789000341825', '9789000341825']"
https://www.hebban.nl/boek/capitool-italie-capitool,0,0,0,0,0,9855,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",672,Unieboek|Het Spectrum,22 april 2016,22 april 2016,9789000341825
https://www.hebban.nl/boek/capitool-reisgidsen-duitsland,0,3,0,0,0,-1,Capitool,3,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",512,Unieboek | Het Spectrum,15 januari 2016,01 juli 2020,"['9789000341658', '9789000369010']"
https://www.hebban.nl/boek/de-kooi-marcel-van-de-ven,49,78,104,16,1,203,[],268,12,178,10,13,"['Thrillers & Spanning', 'Spannende boeken algemeen']",256,Ambo|Anthos,18 juni 2020,07 juni 2021,"['9789026351860', '9789026351877', '9789026356520']"
https://www.hebban.nl/boek/weddingplanner-mus,0,0,0,0,0,-1,[],0,0,1,0,0,"['Stripboeken', 'Cadeauboeken algemeen']",258,BBNC cadeau,31 mei 2021,15 juni 2021,9789045326016
https://www.hebban.nl/boek/job-en-perry-job-pattinasarany,2,0,0,0,0,-1,[],2,0,1,0,0,"['Culinair', 'Eten en drinken algemeen']",224,Carrera,26 april 2021,01 juni 2021,"['9789048857999', '9789048858002']"
https://www.hebban.nl/boek/het-grote-voorleesboek-dat-met-je-meegroeit-marianne-busser,0,0,0,0,0,-1,[],0,0,0,0,0,"['Kind & Jeugd', 'Peuterboeken']",104,Moon,23 februari 2021,08 juni 2021,"['9789048860807', '9789048860814']"
https://www.hebban.nl/boek/wij-willen-gangster-worden-george-boellaard,0,2,1,0,0,2641,[],3,2,19,0,0,"['Thrillers & Spanning', ', True crime', 'True crime']",288,Just Publishers,04 juni 2021,04 juni 2021,9789089753649
https://www.hebban.nl/boek/matthijs-de-ligt-luca-caioli,0,0,0,0,0,-1,[],0,0,2,0,0,"['Lifestyle & Vrije tijd', 'Sport en spel algemeen']",288,Thomas Rap,06 mei 2021,04 juni 2021,"['9789400406964', '9789400407077']"
https://www.hebban.nl/boek/alle-tijd-ronald-giphart,55,108,58,10,1,1319,[],257,20,182,15,11,"['Literatuur & Romans', 'Literaire roman, novelle']",400,De Bezige Bij,24 september 2019,24 september 2019,"['9789403160405', '9789403161303', '9789403123219']"
https://www.hebban.nl/boek/m-de-man-van-de-voorzienigheid-antonio-scurati,0,1,0,0,0,-1,[],1,2,16,1,0,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",592,Podium Uitgeverij,01 juni 2021,08 juni 2021,"['9789463810715', '9789463810722']"
https://www.hebban.nl/boek/volkomen-onnatuurlijk-gedrag-harm-edens,5,0,1,1,0,237,[],7,2,29,1,2,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",312,Spectrum,11 juni 2021,11 juni 2021,"['9789000376568', '9789000376575']"
https://www.hebban.nl/boek/frankrijk-john-ardagh,1,1,0,0,0,-1,[],3,0,2,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",720,Van Reemst,20 april 2012,20 april 2012,"['9789047517948', '9789041033161', '9789000341702']"
https://www.hebban.nl/boek/capitool-spanje-capitool,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",672,Unieboek|Het Spectrum,29 januari 2015,29 januari 2015,"['9789000342228', '9789047518518', '9789000342228']"
https://www.hebban.nl/boek/tijdwinst-elke-dag-om-1500-uur-klaar-bjorn-deusings,0,0,0,0,0,-1,[],0,0,10,0,0,"['Gezondheid & Psychologie', 'Psychologie algemeen']",240,Kosmos Uitgevers,01 juni 2021,01 juni 2021,"['9789021582382', '9789021582399']"
https://www.hebban.nl/boek/avonturen-uit-een-niet-zo-perfect-leven-rachel-russell,22,18,7,3,2,-1,Dagboek van een muts (1),73,1,8,8,4,"['Kind & Jeugd', 'Fictie 10-12 jaar']",[],de Fontein,29 mei 2013,02 maart 2021,"['9789026132490', '9789026129582', '9789026149306']"
https://www.hebban.nl/boek/amazon-ontketend-brad-stone,0,0,0,0,0,9856,[],0,1,6,0,0,"['Mens & Maatschappij', 'Mens en maatschappij algemeen']",496,Prometheus,18 mei 2021,19 mei 2021,"['9789044643145', '9789044643152']"
https://www.hebban.nl/boek/seizoenen-geluidenboekje-marion-billet,0,0,0,0,0,-1,[],0,0,0,0,0,"['Kind & Jeugd', 'Prentenboeken (<6 jaar)']",[],Uitgeverij Clavis B.V.B.A.,22 maart 2021,31 maart 2021,9789044841725
https://www.hebban.nl/boek/tom-groot-8-ja-nee-misschien-liz-pichon,5,4,2,0,0,-1,[],13,0,0,2,1,"['Kind & Jeugd', 'Fictie 10-12 jaar']",264,Gottmer Uitgevers Groep bv,15 september 2015,29 september 2015,"['9789025761240', '9789025766962']"
https://www.hebban.nl/boek/in-topvorm-maar-soms-even-niet-9-liz-pichon,1,1,0,0,0,-1,[],3,1,3,0,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",240,Gottmer Uitgevers Groep bv,02 april 2016,22 april 2016,"['9789025762513', '9789025766979']"
https://www.hebban.nl/boek/lekker-bezig-zeker-weten-liz-pichon,2,1,1,0,0,-1,Tom Groot (10),6,0,2,1,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",240,Gottmer,28 september 2016,28 september 2016,"['9789025765613', '9789025766986']"
https://www.hebban.nl/boek/dogzombies-voor-altijd-liz-pichon,0,1,0,0,0,-1,[],2,0,0,0,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",240,Gottmer,03 mei 2017,23 mei 2017,"['9789025767099', '9789025767099', '9789025767099']"
https://www.hebban.nl/boek/familie-vrienden-en-harige-wezens-liz-pichon,1,2,3,0,0,-1,[],7,0,0,0,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",256,Gottmer,02 oktober 2017,02 oktober 2017,"['9789025767822', '9789025767839']"
https://www.hebban.nl/boek/coole-doedels-en-geniale-verhalen-liz-pichon,0,1,0,0,0,-1,[],2,0,1,0,0,"['Kind & Jeugd', 'Fictie 10-12 jaar', 'Fictie 7-9 jaar']",256,Gottmer,04 november 2019,23 december 2019,"['9789025771782', '9789025771775']"
https://www.hebban.nl/boek/superchill-schoolreisje-maar-echt-liz-pichon,0,2,2,0,0,-1,[],4,0,2,0,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",256,Gottmer,29 mei 2020,08 juni 2020,"['9789025772833', '9789025774073']"
https://www.hebban.nl/boek/avonturen-uit-een-niet-zo-perfect-leven-rachel-russell,22,18,7,3,2,-1,Dagboek van een muts (1),73,1,8,8,4,"['Kind & Jeugd', 'Fictie 10-12 jaar']",[],de Fontein,29 mei 2013,02 maart 2021,"['9789026132490', '9789026129582', '9789026149306']"
https://www.hebban.nl/boek/over-een-kleine-mol-die-wil-weten-wie-er-op-zijn-kop-gepoept-heeft-w-holzwarth,48,30,7,1,0,1794,[],104,0,7,10,9,"['Stripboeken', ', Kind & Jeugd', 'Kinderboeken diversen', 'Prentenboeken (<6 jaar)', 'Uitklapboeken']",20,Uitgeverij C. De Vries-Brouwers,15 februari 2000,15 december 2017,"['9789053413586', '9789061745822', '9789059273320']"
https://www.hebban.nl/boek/otmars-zonen-peter-buwalda,291,446,368,108,48,3986,[],1377,126,963,63,43,"['Literatuur & Romans', 'Literaire roman, novelle']",496,De Bezige Bij,05 maart 2019,05 maart 2019,"['9789403125305', '9789403123004', '9789403130309']"
https://www.hebban.nl/boek/het-kattentheater-mensje-van-keulen,0,2,0,0,0,1713,[],2,3,55,0,0,"['Korte verhalen', ', Literatuur & Romans', 'Verhalenbundels']",176,Atlas Contact,10 juni 2021,10 juni 2021,"['9789025471309', '9789025471316']"
https://www.hebban.nl/boek/haar-vertrouwde-gedaante-eva-meijer,1,0,0,0,0,-1,[],1,1,7,0,1,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Literaire roman, novelle']",72,Cossee,15 maart 2021,15 maart 2021,"['9789059369542', '9789059369535', '9789059369733']"
https://www.hebban.nl/boek/vos-en-haas-uil-maakt-het-bont-sylvia-vanden-heede,0,2,0,0,0,2724,Vos en Haas,2,0,0,0,1,"['Kind & Jeugd', 'Fictie 4-6 jaar']",80,Lannoo,26 mei 2021,01 juni 2021,9789401473774
https://www.hebban.nl/boek/julius-zebra-4-gedonder-met-de-grieken-gary-northfield,4,9,5,0,0,-1,Julius Zebra (4),24,2,5,1,1,"['Kind & Jeugd', 'Fictie 7-9 jaar']",320,Luitingh Sijthoff,07 maart 2019,22 oktober 2020,"['9789024584093', '9789024584192']"
https://www.hebban.nl/boek/geloof-niet-alles-wat-je-denkt-bjorn-natthiko-lindeblad,2,1,0,0,0,-1,[],3,0,25,0,0,"['Gezondheid & Psychologie', 'Psychologie algemeen']",208,Spectrum,08 juni 2021,08 juni 2021,"['9789000378159', '9789000378166']"
https://www.hebban.nl/boek/nijntje-in-n-derentuin-in-twente-dick-bruna,0,0,0,0,0,-1,[],0,0,0,0,0,"['Kind & Jeugd', 'Kinderboeken diversen']",28,"Bornmeer, Uitgeverij",26 januari 1996,05 september 2014,"['9789056153304', '9789056152987', '9789073991835']"
https://www.hebban.nl/boek/de-kleine-prins-antoine-saint-exupery-de,316,287,131,19,5,3429,[],1598,5,141,82,11,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Literaire fictie algemeen', 'Literaire roman, novelle', 'Cadeauboeken algemeen', 'Fictie 13-15 jaar', ""Toneel, - theater- en filmteksten, ook scenario's"", 'Moeilijk lezen']",96,Uitgeversmaatschappij Ad Donker B.V.,30 november 1899,27 november 2020,"['9789061002819', '9789061004820', '9789061005551']"
https://www.hebban.nl/boek/1988-wij-hielden-van-oranje-auke-kok,2,5,2,0,1,-1,[],10,0,2,0,0,"['Lifestyle & Vrije tijd', 'Literaire roman, novelle', 'Sport en spel algemeen']",[],Rainbow BV,09 mei 2008,16 juni 2021,"['9789060057230', '9789060058268', '9789060059555']"
https://www.hebban.nl/boek/st-petersburg-anwb-extra-eva-gerberding,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",128,ANWB,18 oktober 2019,24 oktober 2019,9789018045357
https://www.hebban.nl/boek/win-harlan-coben,42,82,48,8,4,172,Windsor Horne Lockwood III (1),202,20,469,7,7,"['Thrillers & Spanning', 'Thriller', 'Spannende boeken algemeen']",379,Boekerij,06 april 2021,07 april 2021,"['9789402314663', '9789022580660']"
https://www.hebban.nl/boek/nu-ik-je-zie-merlijn-kamerling,154,163,83,13,1,210,[],446,27,432,22,25,"['Literaire non-fictie', 'Waargebeurde verhalen', 'Literaire non-fictie algemeen']",288,Boekerij,11 september 2020,11 september 2020,"['9789402307412', '9789022582343']"
https://www.hebban.nl/boek/nice-girls-dont-get-the-corner-office-lois-p-frankel,11,28,39,7,7,6676,[],105,52,151,3,2,"['Literaire non-fictie', 'Literaire non-fictie algemeen', 'Psychologie algemeen']",272,Meulenhoff Boekerij B.V.,20 augustus 2018,15 september 2018,"['9789022584682', '9789402311402']"
https://www.hebban.nl/boek/mathildas-geheim-corina-bomann,318,330,140,12,1,102,Vrouwen van de Leeuwenhof (2),883,43,703,44,16,"['Feelgood', 'Historische roman (populair)', 'Vertaalde literaire roman, novelle']",576,Boekerij,06 oktober 2020,06 oktober 2020,"['9789402313871', '9789022587171']"
https://www.hebban.nl/boek/een-dichtbij-verleden-kristin-harmel,49,59,21,2,0,6622,[],142,5,195,5,5,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Historische roman (populair)']",384,Boekerij,11 februari 2020,11 februari 2020,"['9789022588116', '9789402314588']"
https://www.hebban.nl/boek/zwanenzang-karin-fossum,12,25,19,2,1,240,Konrad Sejer (15),64,9,243,4,3,"['Thrillers & Spanning', 'Detective', 'Vertaalde literaire roman, novelle']",447,Boekerij,11 mei 2021,18 mei 2021,"['9789402316261', '9789022588123']"
https://www.hebban.nl/boek/een-liefde-in-de-lente-katie-fforde,22,49,34,1,2,3998,[],117,9,216,2,4,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Romantiek']",368,Meulenhoff Boekerij B.V.,12 januari 2021,19 maart 2021,"['9789022588956', '9789402314335']"
https://www.hebban.nl/boek/helsinki-nathalie-pagie,112,305,122,9,3,204,[],594,17,805,21,33,"['Thrillers & Spanning', 'Literaire thriller', 'Spannende boeken algemeen']",367,Meulenhoff Boekerij B.V.,13 oktober 2020,13 oktober 2020,"['9789022589236', '9789402315769']"
https://www.hebban.nl/boek/nog-lange-niet-mj-arlidge,713,851,308,25,9,62,Helen Grace (9),2132,69,1544,93,44,"['Thrillers & Spanning', 'Thriller', 'Spannende boeken algemeen']",449,Boekerij,05 mei 2020,11 augustus 2020,"['9789402314618', '9789022589540']"
https://www.hebban.nl/boek/het-instituut-stephen-king,509,429,164,19,6,2972,[],1201,75,1059,128,56,"['Literatuur & Romans', 'Spannende boeken algemeen', 'Vertaalde literaire roman, novelle']",544,Boekerij,10 september 2019,10 september 2019,"['9789022587423', '9789402313314', '9789022588802']"
https://www.hebban.nl/boek/een-nobel-streven-julia-quinn,91,127,50,3,0,778,De familie Bridgerton (4),293,10,254,7,2,"['Feelgood', 'Historische roman (populair)', 'Vertaalde literaire roman, novelle']",462,Boekerij,14 juli 2020,14 juli 2020,"['9789402315363', '9789022590881']"
https://www.hebban.nl/boek/extra-rhodos-hans-e-latzke,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,17 juni 2019,17 juni 2019,9789018045371
https://www.hebban.nl/boek/ik-wist-het-al-kristin-harmel,93,154,86,14,1,2116,[],386,9,289,15,14,"['Feelgood', ', Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Populaire fiction algemeen']",400,Boekerij,01 mei 2019,01 mei 2019,"['9789022579299', '9789402312584']"
https://www.hebban.nl/boek/dingen-die-je-alleen-ziet-als-je-er-tijd-voor-neemt-haemin-sunim,81,130,152,23,5,4519,[],436,116,421,21,11,"['Gezondheid & Psychologie', 'Psychologie algemeen', 'Spiritualiteit']",288,Meulenhoff Boekerij B.V.,01 juni 2017,20 januari 2021,"['9789022581124', '9789402309331']"
https://www.hebban.nl/boek/een-vorstelijk-aanbod-julia-quinn,116,146,78,2,2,4889,De familie Bridgerton (3),379,10,254,10,5,"['Feelgood', ', Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Populaire fiction algemeen']",446,Boekerij,25 februari 2020,25 februari 2020,"['9789022586884', '9789402313048']"
https://www.hebban.nl/boek/solveigs-belofte-corina-bomann,192,231,137,14,3,133,Vrouwen van de Leeuwenhof (3),634,31,651,29,6,"['Feelgood', 'Historische roman (populair)', 'Vertaalde literaire roman, novelle']",576,Boekerij,02 februari 2021,11 februari 2021,"['9789402313888', '9789022587188']"
https://www.hebban.nl/boek/doods-geheim-robert-bryndza,558,699,213,12,2,209,Erika Foster (6),1639,36,1297,59,47,"['Thrillers & Spanning', 'Spannende boeken algemeen', 'Thriller']",333,Boekerij,14 januari 2020,14 januari 2020,"['9789022586723', '9789402312881', '9789022587355']"
https://www.hebban.nl/boek/schaduwland-robert-bryndza,212,335,116,6,2,76,Kate Marshall (2),717,46,1037,28,33,"['Thrillers & Spanning', 'Thriller', 'Spannende boeken algemeen']",319,Boekerij,09 februari 2021,16 maart 2021,"['9789402313468', '9789022590119']"
https://www.hebban.nl/boek/de-hand-van-de-gravin-julia-quinn,64,89,40,3,0,290,De familie Bridgerton (5),211,7,281,7,3,"['Feelgood', 'Vertaalde literaire roman, novelle', 'Historische roman (populair)']",409,Meulenhoff Boekerij B.V.,12 januari 2021,28 januari 2021,"['9789022590898', '9789402315493']"
https://www.hebban.nl/boek/orakel-thomas-olde-heuvelt,167,195,106,24,4,38,[],528,72,1084,43,49,"['Sciencefiction & Fantasy', ', Thrillers & Spanning', 'Griezel- en spookverhalen, horror', 'Spannende boeken algemeen']",458,Boekerij,23 maart 2021,23 maart 2021,"['9789402315943', '9789022591109']"
https://www.hebban.nl/boek/lentegroen-jackie-van-laren,127,99,48,8,3,261,[],296,8,294,13,57,"['Feelgood', 'Literaire roman, novelle', 'Populaire fiction algemeen']",352,Meulenhoff Boekerij B.V.,12 januari 2021,10 maart 2021,"['9789022591444', '9789402315820']"
https://www.hebban.nl/boek/het-boek-van-verloren-namen-kristin-harmel,59,43,14,1,0,235,[],125,8,336,6,5,"['Feelgood', 'Historische roman (populair)', 'Vertaalde literaire roman, novelle']",[],Boekerij,09 februari 2021,07 april 2021,"['9789402315523', '9789022591536']"
https://www.hebban.nl/boek/kwaad-bloed-robert-galbraith,185,191,63,10,3,250,Cormoran Strike (5),498,41,542,37,17,"['Thrillers & Spanning', 'Spannende boeken algemeen', 'Detective']",1051,Meulenhoff Boekerij B.V.,13 oktober 2020,20 oktober 2020,"['9789022591956', '9789402315936']"
https://www.hebban.nl/boek/erfenis-nora-roberts,14,21,17,0,0,100,[],57,3,106,4,1,"['Thrillers & Spanning', 'Thriller', 'Spannende boeken algemeen']",[],Boekerij,11 mei 2021,26 mei 2021,"['9789402316315', '9789022592373']"
https://www.hebban.nl/boek/terwijl-parijs-sliep-ruth-druart,31,25,9,0,0,410,[],76,10,313,8,5,"['Feelgood', 'Historische roman (populair)', 'Vertaalde literaire roman, novelle']",384,Boekerij,30 april 2021,30 april 2021,"['9789402316230', '9789022592380']"
https://www.hebban.nl/boek/nice-girls-dont-speak-up-lois-p-frankel,0,0,0,0,0,6522,[],0,4,28,0,0,"['Gezondheid & Psychologie', 'Psychologie algemeen', 'Literaire non-fictie algemeen']",[],Boekerij,09 maart 2021,16 maart 2021,"['9789402316186', '9789022592441']"
https://www.hebban.nl/boek/een-royale-vergissing-julia-quinn,33,50,29,2,0,589,De familie Bridgerton (6),117,10,251,4,1,"['Feelgood', 'Historische roman (populair)', 'Vertaalde literaire roman, novelle']",415,Boekerij,13 april 2021,14 april 2021,"['9789402316322', '9789022592601']"
https://www.hebban.nl/boek/naar-de-overkant-santa-montefiore,174,220,150,33,5,2137,[],641,17,473,34,26,"['Romantiek', 'Vertaalde literaire roman, novelle', 'Romantiek']",400,Boekerij,24 maart 2020,24 maart 2020,"['9789022583746', '9789402314632', '9789022592670']"
https://www.hebban.nl/boek/de-kustmoorden-jd-barker,99,149,68,19,4,29,[],354,34,864,22,18,"['Thrillers & Spanning', 'Thriller', 'Spannende boeken algemeen']",432,Boekerij,09 februari 2021,30 maart 2021,"['9789402316643', '9789022593073']"
https://www.hebban.nl/boek/mijn-legendarische-moeder-overleeft-alles-marcel-van-roosmalen,4,21,18,0,2,654,[],49,2,55,1,2,"['Literaire non-fictie', 'Waargebeurde verhalen', 'Literaire non-fictie algemeen']",224,Meulenhoff Boekerij B.V.,09 februari 2021,23 februari 2021,"['9789402316087', '9789029092418']"
https://www.hebban.nl/boek/een-reiziger-john-boyne,14,19,7,3,3,953,[],49,10,167,6,6,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Historische roman (populair)']",480,Meulenhoff Boekerij B.V.,12 januari 2021,01 april 2021,"['9789029094221', '9789402315554']"
https://www.hebban.nl/boek/de-anatomie-van-dromen-chloe-benjamin,0,7,14,1,0,2593,[],23,7,147,0,1,"['Feelgood', ', Literatuur & Romans', 'Populaire fiction algemeen', 'Vertaalde literaire roman, novelle']",376,Meulenhoff Boekerij B.V.,01 maart 2021,07 april 2021,"['9789402316285', '9789029094474']"
https://www.hebban.nl/boek/dagboek-uit-bergen-belsen-renata-laqueur,3,8,2,0,0,3534,[],15,0,52,0,2,"['Geschiedenis & Politiek', 'Oorlog en vrede', 'Literaire non-fictie algemeen']",[],Meulenhoff Boekerij B.V.,09 april 2021,09 april 2021,"['9789402316568', '9789029094511']"
https://www.hebban.nl/boek/the-queens-gambit-walter-tevis,15,29,21,3,1,1271,[],76,6,100,1,5,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Populaire fiction algemeen']",368,Meulenhoff Boekerij B.V.,01 januari 2001,01 februari 2021,"['9789020437744', '9789029094580', '9789402316926']"
https://www.hebban.nl/boek/de-grand-tour-van-henry-montague-mackenzi-lee,5,8,7,1,0,-1,De Montague-kronieken (1),24,0,31,2,5,"['Young Adult', 'Historische roman (populair)', 'Fictie 15+']",400,Blossom Books B.V.,16 november 2020,19 november 2020,"['9789463491693', '9789463490900']"
https://www.hebban.nl/boek/het-geheime-kistje-van-elle-aline-van-wijnen,113,95,20,1,1,126,[],247,12,554,18,20,"['Feelgood', 'Literaire roman, novelle', 'Populaire fiction algemeen']",368,Meulenhoff Boekerij B.V.,15 januari 2021,19 februari 2021,"['9789022591857', '9789402315837']"
https://www.hebban.nl/boek/de-wintertuin-kristin-hannah,169,186,76,10,2,1431,[],483,18,367,42,22,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Populaire fiction algemeen']",353,The House of Books,11 oktober 2011,12 oktober 2012,"['9789044331776', '9789044333183', '9789044337327']"
https://www.hebban.nl/boek/de-belofte-damon-galgut,0,2,1,0,0,485,[],3,0,34,0,1,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",320,Querido,01 juni 2021,01 juni 2021,"['9789021424552', '9789021424569']"
https://www.hebban.nl/boek/de-topografie-van-de-domheid,0,0,0,0,0,-1,[],0,1,9,1,0,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",[],"Querido's Uitgeverij BV, Em.",07 mei 2013,06 april 2021,"['9789021446875', '9789021425887', '9789021425894']"
https://www.hebban.nl/boek/familyeatplant-lisette-kreischer,0,1,0,0,0,-1,[],1,0,4,0,1,"['Culinair', 'Eten en drinken algemeen']",144,Kosmos Uitgevers,08 juni 2021,16 juni 2021,"['9789021584485', '9789021584492']"
https://www.hebban.nl/boek/ssst-ik-lees-de-les-van-juf-leen-2,0,0,0,0,0,-1,[],0,0,1,0,0,"['Kind & Jeugd', 'Leren lezen']",24,Deltas,15 juni 2010,15 juni 2010,9789044727210
https://www.hebban.nl/boek/sophias-hoop,46,29,8,2,0,17,De kleuren van schoonheid (1),90,24,383,11,5,"['Feelgood', 'Vertaalde literaire roman, novelle', 'Historische roman (populair)']",512,Meulenhoff Boekerij B.V.,08 juni 2021,08 juni 2021,"['9789022593172', '9789402316971']"
https://www.hebban.nl/boek/het-toevallige-dagboek-van-big-jen-carney,0,0,0,0,0,-1,[],0,0,5,0,0,"['Kind & Jeugd', 'Fictie 7-9 jaar']",224,Luitingh Sijthoff,08 juni 2021,08 juni 2021,"['9789024589708', '9789024596157']"
https://www.hebban.nl/boek/twee-weken-weg-rc-sherriff,12,16,3,0,0,48,[],32,7,109,0,16,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",368,Atlas Contact,28 mei 2021,28 mei 2021,"['9789025471040', '9789025471057']"
https://www.hebban.nl/boek/tom-groot-mega-goed-in-bijna-alles-liz-pichon-2,2,4,1,0,0,-1,[],9,1,3,2,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",264,Gottmer Uitgevers Groep bv,03 april 2014,03 april 2014,"['9789025756567', '9789025766931']"
https://www.hebban.nl/boek/tom-groot-mega-goed-in-bijna-alles-liz-pichon,0,0,0,0,0,-1,[],1,0,1,0,0,Kind & Jeugd,[],Gottmer Uitgevers Groep b.v.,03 april 2014,03 april 2014,9789025756567
https://www.hebban.nl/boek/briljante-bands-en-giga-geheimen-liz-pichon,3,2,1,1,0,-1,Tom Groot (14),9,0,3,2,0,"['Kind & Jeugd', 'Fictie 10-12 jaar']",264,Gottmer,01 november 2018,01 november 2018,"['9789025770044', '9789025770037']"
https://www.hebban.nl/boek/de-strijd-om-de-hartenkoningin-tonke-dragt,1,4,4,0,0,1679,[],9,0,16,1,1,"['Literatuur & Romans', 'Literaire fictie algemeen']",64,Leopold,02 juni 2021,02 juni 2021,9789025881467
https://www.hebban.nl/boek/perfecte-dood-helen-fields,64,108,35,3,0,14,Luc Callanach & Ava Turner (3),226,40,653,13,10,"['Thrillers & Spanning', 'Literaire thriller']",452,Ambo|Anthos,21 mei 2021,03 juni 2021,"['9789026354281', '9789049808464', '9789026354298']"
